review_id,text_norm,category,product_name,absa_labels
4473,sudah 2 kali beli disin cepat respon barang bagus,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
5258,terima kasih bos sudah sampai selamat sentosa,handphone,&#40;EH137&#41; Gantungan Kunci Siul Whistle Key Finder / Gantungan Kunci Siul,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sudah sampai selamat sentosa"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10061,soo senang jauh lebih bagus dari foto warna lebih ke champagne pearl dengan sangat cantik terima kasih,fashion,Sepatu Ballet bayi prewalker Tamagoo - Victoria Pearlwhite - 0-3 Bulan,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""jauh lebih bagus dari foto"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""warna lebih ke champagne pearl dengan sangat cantik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16975,terima kasih barang cepat sekali sampai dengan gojek,elektronik,Kabel HDMI to HDMI 3M Jaring,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang cepat sekali sampai dengan gojek"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
24097,tas sudah diterima bagus dengan murah,olahraga,TAS RAKET BADMINTON ELVANA 3 RISTLETING,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""tas sudah diterima bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""dengan murah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8760,terima kasih kasih sendalnya enak dipakai,fashion,"BATA COMFIT Sandal Wanita BETTI 6615567 - Merah Muda, 39","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sendalnya enak dipakai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18729,terima kasih untuk barang dengan pengiriman sangat puas,elektronik,Tenda F3 Wireless Router+Extender+Access Point WIFI REPEATER NEW FH303,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""terima kasih untuk barang"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman sangat puas"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11982,barang diproses dengan cepat kardusnya kali ini bagus tidak iklan yang penyok jam sesuai harapan terima kasih,fashion,Casio Jam Tangan Unisex MQ-76,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang diproses dengan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""kardusnya kali ini bagus tidak ... penyok"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""jam sesuai harapan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
22019,mantap barang original berfungsi dengan baik rec seller pengiriman juga cepat,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang original berfungsi dengan baik"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rec seller"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman juga cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10237,terima kasih broh ̡ ̡ ̡ ̡ ̡ ̡,fashion,"Sepatu Bayi Laki-Laki Tamagoo-David Series Baby Shoes Prewalker Murah - 0-3 Bulan, Navy","[
{""aspect"": ""Lainnya"", ""opinion_span"": ""terima kasih broh"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27850,mantap punya kualitas barang sesuai harga,olahraga,Donic Carbotec 7000 Bat / Bet pingpong / tenis meja,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kualitas barang"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""sesuai harga"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8884,barang oke dengan cepat antarnya,fashion,"Sepatu Pria Bata NIGMA 8546018 - Hitam, 40","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""cepat antarnya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23824,barang cepat sampai paketan rapi,olahraga,Celana Training Stopper Bahan Parasut/Despo Ukuran XL,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""paketan rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11726,barang bagus sesuai pesanan pengiriman cepat dengan aman terima kasih gjm,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat dengan aman"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17547,barang susah diterima dengan baik tapi belum dicoba,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang susah diterima dengan baik"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
3497,alhamdulillah sangat puas dengan pelayanan nya pengiriman cepat barang bagus kamera nya sangat bagus hp nya untuk hadiah orang tua ku dengan orang tuaku sangat senang terima kasih oppo,handphone,OPPO F11 Smartphone 4GB/64GB - Marble Green &#40;Garansi Resmi&#41;,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus kamera nya sangat bagus hp nya"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""sangat puas dengan pelayanan nya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23341,teeima kasih semoga awet,fashion,Sapu Tangan Pria SPT 104,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""semoga awet"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18494,bagus murah tapi tidak murah,elektronik,Tenda F3 Router Penganti FH303,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""murah tapi tidak murah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
13189,barang susah sampai pelayanan cepat tinggal tes saja bagus sudah,elektronik,TP-LINK TL-SF1008D : TPLink 8 Port 10/100Mbps Desktop Switch Hub,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang susah sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""pelayanan cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus sudah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6148,barang susah d terima kasih lumayan bagus,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""lumayan bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18287,mantap betuull respon cepat,elektronik,Tenda N301 3 in 1 Wireless ROUTER+Access Point+EXTENDER WIFI 301 AP,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""mantap betuull"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
25619,barang bagus dengan sampai nya cepat terima kasih kasih,olahraga,Matras Yoga / Yoga Mat RRT,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sampai nya cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
2972,puas barang bagus dengan sangat bermanfaat,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""puas barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Lainnya"", ""opinion_span"": ""sangat bermanfaat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27225,susah sampai terima kasih s,olahraga,Bet Bat pingpong / tenis meja butterfly Timoboll 1000/2000,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""susah sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11861,baru kali ini saya beli di ol barang cepat datang,fashion,JAM TANGAN WANITA FASHION RUBBER ANAK QQ Q&amp;Q QNQ TALI KARET JAM - Hitam,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang cepat datang"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
23726,sesuai deskripsi dengan barang cepat sampai,olahraga,Celana Training Stopper Bahan Parasut/Despo Ukuran XL,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
24476,terima kasih kasih gan sudah saya terima kasih barang bagus,olahraga,Premium Matras Yoga Mat 8 mm,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
12365,jam oke bagus sesuai deskripsi sayang lem perekat pada tali jam tangan tidak kuat sehingga baru beberapa hari saya pakai susah mulai lepas antar pelapis dengan dasarnya,fashion,Zeca Watches - Ladies - 148L.LRE.P.S1,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""jam oke bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""lem perekat pada tali jam tangan tidak kuat"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
11219,sesuai dengan ekspektasi original casio dengan cepat sampai,fashion,Jam Tangan Casio LTP-1275G-9A,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai dengan ekspektasi original casio"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""dengan cepat sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19615,terima kasih produk sesuai gambar pengiriman proses cepat packing rapi,elektronik,Baterai Laptop SONY VAIO VGP-BPS35 VGP-BPS35A Original,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman proses cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8800,keren walau sedikit slow respon admin nya btw terima kasih gan terima kasih baterai,fashion,"Sepatu Pria Kasual Mocassino TORO - 8311067 - Putih, 40","[
{""aspect"": ""Lainnya"", ""opinion_span"": ""keren"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""sedikit slow respon admin nya"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
6503,barang sesuai packing sangat sangat baik dengan aman,handphone,&#40;FC049&#41;Fast Charging Wireless Charger STAND SAMSUNG GALAXY S7 &amp; S7EDGE,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing sangat sangat baik dengan aman"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15771,barang oke d terima kasih you,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20462,semoga awet dengan normal sama y,elektronik,Baterai Laptop Original HP ProBook 430 430-G1 430-G2 RA04,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""semoga awet"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
11829,barang sesuai yang terlihat di foto harga murah tapi barang keliatan mewah,fashion,JAM TANGAN WANITA FASHION RUBBER ANAK QQ Q&amp;Q QNQ TALI KARET JAM - Hitam,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai yang terlihat di foto"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""harga murah"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang keliatan mewah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20818,produk susah diterima dengan sangat cocok untuk laptop acer e5 saya terima kasih kasih,elektronik,"Adaptor Charger Laptop Acer Aspire E5-421, E5-421G, E1-422","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sangat cocok untuk laptop acer e5 saya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
13432,pengiriman cepat sayang dak sesuai dengan gambar tapi cukup lumayan barang ̡ ̡,elektronik,Lan Tester Alat Penguji Kabel Lan RJ45 RJ11,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""dak sesuai dengan gambar"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""cukup lumayan barang"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
18377,mantap stok susah dipakai 1 bln terima kasih awet,elektronik,joystick / gamepad / stick laptop notebook pc single analog usb,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap stok susah dipakai 1 bln"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
20967,ukuran dengan warna produk sesuai dengan deskripsi produk yang dijual rekomen,elektronik,Baterai Laptop ORIGINAL HP 250 240 245 255 G4 HS04 HSTNN-LB6U,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""ukuran dengan warna produk sesuai dengan deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""rekomen"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
2483,bagus respon quick delivery,elektronik,Alfalink EI 16 S - Kamus Elektronik,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon quick"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""quick delivery"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15982,produk bagus sesuai deskripsi dengan barang sampai sesuai estimasi terima kasih,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang sampai sesuai estimasi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
26925,barang sesuai dengan harga dengan pengiriman tepat waktu,olahraga,Decker / Dekker Lutut / Knee Support Open Patela WInstar 611,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""barang sesuai dengan harga"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman tepat waktu"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
25292,baru kasih ulasan karena nunggu bolanya dipakai beberapa kali so far so bagus terima kasih gan,olahraga,Bola Voli / Bola Volley Molten V5M 5000,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""so far so bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15711,pagi pesan sore susah diterima mantap,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pagi pesan sore susah diterima"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
9497,bagus maknyuuss sandalnya cakep sesuai gambar,fashion,SABERTOOTH Sandal Gunung Traventure Spectra Avensis size 32 s/d 47 - Avensis,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus maknyuuss sandalnya cakep"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai gambar"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
12150,jam nya bagus sayangnya saya order sesuai hilang warna murah dengan susah tulis keterangan tapi jam yang sampai hitam harus bs info ke buyer kalau stok warna hitam terima kasih,fashion,Casio Jam Tangan Pria MRW-200HC-4BV,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""jam nya bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""order ... warna ... tapi jam yang sampai hitam"", ""sentiment"": ""neg"", ""sent_id"": 0}
]"
24658,sesuai harga tipis barang haha,olahraga,Glove Baseball / Softball Mizuno,"[
{""aspect"": ""Harga Barang"", ""opinion_span"": ""sesuai harga"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""tipis barang haha"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
26778,packing rapi barang mantap terima kasih,olahraga,Kacamata Renang Speedo Junior Anak Anak,"[
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang mantap"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
25469,barang bagus rekomen seller istri senang,olahraga,Matras Yoga / Yoga Mat Kettler,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""rekomen seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6219,segitu dulu bintang nya,handphone,Hippo POWER BANK Bronz X 12500 mAh - Orignal,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""segitu dulu bintang nya"", ""sentiment"": ""neu"", ""sent_id"": 0}
]"
21055,kabel kokoh dengan sesuai deskripsi cepat respon,elektronik,KABEL HDMI TO HDMI 5 METER HIGH QUALITY &amp; HIGH SPEED,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""kabel kokoh"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai deskripsi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27122,saya kirs iklan tutupnya tapi bagus kok,olahraga,Gamsil / Pelindung Gigi / Mouthguard / Gumshield Single Junior,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""saya kirs iklan tutupnya"", ""sentiment"": ""neg"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""bagus kok"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
16895,terima kasih gan respon juga cepat banget sejam langsung dikirim sukses terus gan,elektronik,7.1 Channel Usb External Sound Card Audio Adapter,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""respon juga cepat banget"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""sejam langsung dikirim"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
19101,produk sesuai pesanan dengan pengiriman dilakukan sangat cepat packing juga rapi d,elektronik,Adaptor Charger Laptop Asus ROG G55 G55VW G46VW G70 G75 G75V 19V~6.32V,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""produk sesuai pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman dilakukan sangat cepat"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing juga rapi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
21026,barang mantap sesuai bagus sudah,elektronik,Baterai HP Compaq CQ510 CQ515 6520 6530 HP 510 515 540 541 HSTNN-DB51,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang mantap sesuai bagus sudah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8258,terima kasih barang bagus sesuai ekspektasi ̡,fashion,"BATA sepatu pria BOBBE BROWN 8214024 - Cokelat, 40","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sesuai ekspektasi"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
7281,order an dh saya terima kasih terima kasih _,handphone,Hard Case Samsung Galaxy Mini S5570 Hitam,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""order an dh saya terima kasih"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
17167,barang bagus packing rapi pengiriman cepat,elektronik,Kabel Printer LPT to USB / USB to Pararel Converter,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
26881,terima kasih kasih gan pesanan bola dhs 1 sudah sampai sesuai dengan pesanan,olahraga,Bola Pingpong DHS*1 Isi 10,"[
{""aspect"": ""Sesuai Deskripsi"", ""opinion_span"": ""sudah sampai sesuai dengan pesanan"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pesanan ... sudah sampai"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
12808,super dapat cepat pengiriman jam oke,fashion,qnq model casio ae1200 qq q&amp;q wateresist tahan air jam tangan unisex,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""super ... cepat pengiriman"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""jam oke"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27887,terima kasih boz nanti ane pesan lagi de,olahraga,Bat / Bet pingpong / tenis meja Donic Ovtcharov 700,"[
{""aspect"": ""Lainnya"", ""opinion_span"": ""nanti ane pesan lagi de"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
8650,mantap barang bagus kualitas juga bagus,fashion,"NORTH STAR Sepatu Wanita NEIRA CANDY- 5899112 - Navy, 36","[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""mantap barang bagus kualitas juga bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
15845,barang susah sampai dengan sangat memuaskan gan terima kasih,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""barang susah sampai"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""sangat memuaskan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
24123,terima kasih gan pengiriman cepat sekali baru pesan tadi pagi tidak berapa lama kemudian susah dikirim diskusi produk juga langsung dibalas dengan cepat produk baik lengkap dengan plastik pembungkus nya gojek nya perhatian sekali pula waktu saya terima kasih barang bapak gojek bilang 34 hati hati hati hati ini berat loh 6 kg dumbell nya 34 ̡ ̡,olahraga,DUMBELL PLASTIK 3 kg,"[
{""aspect"": ""Pengiriman"", ""opinion_span"": ""pengiriman cepat sekali"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""produk baik lengkap"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""plastik pembungkus nya"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
11319,maaf telat kasih komentar bos barang mantap packing rapi puas banget cepat respon,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang mantap"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Kemasan Barang"", ""opinion_span"": ""packing rapi"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
21444,cepat respon bagus seller,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,"[
{""aspect"": ""Pelayanan Penjual"", ""opinion_span"": ""cepat respon bagus seller"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
10328,barang bagus karena juga tidak terlalu kencang,fashion,Kaos kaki 6pcs/pack Prewalker baby anak bahan Import Tamagoo TOT,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
27035,barang oke mantap siap digunakan,olahraga,Alat selam / Alat Snorkling Masker dan snorkle Seal Original 7092,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang oke mantap siap digunakan"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
6214,barang bagus harga murah bagus lah,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,"[
{""aspect"": ""Kualitas Barang"", ""opinion_span"": ""barang bagus"", ""sentiment"": ""pos"", ""sent_id"": 0},
{""aspect"": ""Harga Barang"", ""opinion_span"": ""harga murah"", ""sentiment"": ""pos"", ""sent_id"": 0}
]"
